ID,label,partition,topic
2823,NONE,vali,Abortion
2507,FAVOR,vali,Abortion
2724,NONE,vali,Abortion
2805,FAVOR,vali,Abortion
2850,AGAINST,vali,Abortion
2455,AGAINST,vali,Abortion
2360,NONE,vali,Abortion
2913,AGAINST,vali,Abortion
2480,AGAINST,vali,Abortion
2317,NONE,vali,Abortion
2722,AGAINST,vali,Abortion
2515,NONE,vali,Abortion
2659,NONE,vali,Abortion
2570,FAVOR,vali,Abortion
2522,AGAINST,vali,Abortion
2395,NONE,vali,Abortion
2844,AGAINST,vali,Abortion
2760,NONE,vali,Abortion
2902,AGAINST,vali,Abortion
2621,AGAINST,vali,Abortion
2666,NONE,vali,Abortion
2605,AGAINST,vali,Abortion
2914,AGAINST,vali,Abortion
2442,AGAINST,vali,Abortion
2779,AGAINST,vali,Abortion
2615,NONE,vali,Abortion
2313,AGAINST,vali,Abortion
2404,FAVOR,vali,Abortion
2794,AGAINST,vali,Abortion
2335,AGAINST,vali,Abortion
2429,AGAINST,vali,Abortion
2886,AGAINST,vali,Abortion
2727,AGAINST,vali,Abortion
2434,NONE,vali,Abortion
2433,FAVOR,vali,Abortion
2540,AGAINST,vali,Abortion
2845,AGAINST,vali,Abortion
2536,AGAINST,vali,Abortion
2447,AGAINST,vali,Abortion
2801,FAVOR,vali,Abortion
2788,AGAINST,vali,Abortion
2331,NONE,vali,Abortion
2838,AGAINST,vali,Abortion
2810,NONE,vali,Abortion
2889,AGAINST,vali,Abortion
2391,NONE,vali,Abortion
2463,FAVOR,vali,Abortion
2539,AGAINST,vali,Abortion
2323,FAVOR,vali,Abortion
2569,AGAINST,vali,Abortion
2472,FAVOR,vali,Abortion
2680,AGAINST,vali,Abortion
2477,FAVOR,vali,Abortion
2533,AGAINST,vali,Abortion
2600,AGAINST,vali,Abortion
2435,AGAINST,vali,Abortion
2390,AGAINST,vali,Abortion
2585,NONE,vali,Abortion
2780,AGAINST,vali,Abortion
2667,NONE,vali,Abortion
2656,NONE,vali,Abortion
2353,FAVOR,vali,Abortion
2639,AGAINST,vali,Abortion
2679,AGAINST,vali,Abortion
2413,FAVOR,vali,Abortion
2854,AGAINST,vali,Abortion
2874,AGAINST,vali,Abortion
2710,AGAINST,vali,Abortion
2909,AGAINST,vali,Abortion
2547,NONE,vali,Abortion
2411,NONE,vali,Abortion
2647,AGAINST,vali,Abortion
2822,AGAINST,vali,Abortion
2367,FAVOR,vali,Abortion
2409,FAVOR,vali,Abortion
2426,AGAINST,vali,Abortion
2559,AGAINST,vali,Abortion
2624,NONE,vali,Abortion
2441,NONE,vali,Abortion
2499,FAVOR,vali,Abortion
2364,AGAINST,vali,Abortion
2625,NONE,vali,Abortion
2687,AGAINST,vali,Abortion
2356,NONE,vali,Abortion
2745,AGAINST,vali,Abortion
2781,NONE,vali,Abortion
2366,AGAINST,vali,Abortion
2603,NONE,vali,Abortion
2894,AGAINST,vali,Abortion
2525,AGAINST,vali,Abortion
2338,FAVOR,vali,Abortion
2906,AGAINST,vali,Abortion
2685,AGAINST,vali,Abortion
2806,NONE,vali,Abortion
2346,FAVOR,vali,Abortion
2415,AGAINST,vali,Abortion
10970,AGAINST,test,Abortion
10971,AGAINST,test,Abortion
10972,AGAINST,test,Abortion
10973,AGAINST,test,Abortion
10974,AGAINST,test,Abortion
10975,AGAINST,test,Abortion
10976,AGAINST,test,Abortion
10977,AGAINST,test,Abortion
10978,AGAINST,test,Abortion
10979,AGAINST,test,Abortion
10980,AGAINST,test,Abortion
10981,AGAINST,test,Abortion
10982,AGAINST,test,Abortion
10983,AGAINST,test,Abortion
10984,AGAINST,test,Abortion
10985,AGAINST,test,Abortion
10986,AGAINST,test,Abortion
10987,AGAINST,test,Abortion
10988,AGAINST,test,Abortion
10989,AGAINST,test,Abortion
10990,AGAINST,test,Abortion
10991,AGAINST,test,Abortion
10992,AGAINST,test,Abortion
10993,FAVOR,test,Abortion
10994,NONE,test,Abortion
10995,FAVOR,test,Abortion
10996,FAVOR,test,Abortion
10997,NONE,test,Abortion
10998,AGAINST,test,Abortion
10999,NONE,test,Abortion
11000,NONE,test,Abortion
11001,NONE,test,Abortion
11002,NONE,test,Abortion
11003,FAVOR,test,Abortion
11004,AGAINST,test,Abortion
11005,AGAINST,test,Abortion
11006,NONE,test,Abortion
11007,NONE,test,Abortion
11008,AGAINST,test,Abortion
11009,AGAINST,test,Abortion
11010,AGAINST,test,Abortion
11011,NONE,test,Abortion
11012,AGAINST,test,Abortion
11013,AGAINST,test,Abortion
11014,AGAINST,test,Abortion
11015,AGAINST,test,Abortion
11016,AGAINST,test,Abortion
11017,AGAINST,test,Abortion
11018,AGAINST,test,Abortion
11019,AGAINST,test,Abortion
11020,AGAINST,test,Abortion
11021,AGAINST,test,Abortion
11022,AGAINST,test,Abortion
11023,AGAINST,test,Abortion
11024,AGAINST,test,Abortion
11025,AGAINST,test,Abortion
11026,AGAINST,test,Abortion
11027,AGAINST,test,Abortion
11028,AGAINST,test,Abortion
11029,AGAINST,test,Abortion
11030,AGAINST,test,Abortion
11031,AGAINST,test,Abortion
11032,AGAINST,test,Abortion
11033,AGAINST,test,Abortion
11034,AGAINST,test,Abortion
11035,AGAINST,test,Abortion
11036,AGAINST,test,Abortion
11037,AGAINST,test,Abortion
11038,AGAINST,test,Abortion
11039,AGAINST,test,Abortion
11040,AGAINST,test,Abortion
11041,AGAINST,test,Abortion
11042,AGAINST,test,Abortion
11043,AGAINST,test,Abortion
11044,AGAINST,test,Abortion
11045,AGAINST,test,Abortion
11046,AGAINST,test,Abortion
11047,AGAINST,test,Abortion
11048,AGAINST,test,Abortion
11049,AGAINST,test,Abortion
11050,AGAINST,test,Abortion
11051,AGAINST,test,Abortion
11052,AGAINST,test,Abortion
11053,AGAINST,test,Abortion
11054,AGAINST,test,Abortion
11055,AGAINST,test,Abortion
11056,AGAINST,test,Abortion
11057,AGAINST,test,Abortion
11058,AGAINST,test,Abortion
11059,AGAINST,test,Abortion
11060,AGAINST,test,Abortion
11061,AGAINST,test,Abortion
11062,AGAINST,test,Abortion
11063,AGAINST,test,Abortion
11064,AGAINST,test,Abortion
11065,AGAINST,test,Abortion
11066,AGAINST,test,Abortion
11067,AGAINST,test,Abortion
11068,AGAINST,test,Abortion
11069,AGAINST,test,Abortion
11070,AGAINST,test,Abortion
11071,AGAINST,test,Abortion
11072,AGAINST,test,Abortion
11073,AGAINST,test,Abortion
11074,AGAINST,test,Abortion
11075,AGAINST,test,Abortion
11076,AGAINST,test,Abortion
11077,AGAINST,test,Abortion
11078,AGAINST,test,Abortion
11079,AGAINST,test,Abortion
11080,AGAINST,test,Abortion
11081,AGAINST,test,Abortion
11082,AGAINST,test,Abortion
11083,AGAINST,test,Abortion
11084,AGAINST,test,Abortion
11085,AGAINST,test,Abortion
11086,AGAINST,test,Abortion
11087,AGAINST,test,Abortion
11088,AGAINST,test,Abortion
11089,NONE,test,Abortion
11090,FAVOR,test,Abortion
11091,NONE,test,Abortion
11092,NONE,test,Abortion
11093,FAVOR,test,Abortion
11094,NONE,test,Abortion
11095,NONE,test,Abortion
11096,AGAINST,test,Abortion
11097,FAVOR,test,Abortion
11098,AGAINST,test,Abortion
11100,FAVOR,test,Abortion
11101,FAVOR,test,Abortion
11102,NONE,test,Abortion
11103,AGAINST,test,Abortion
11104,NONE,test,Abortion
11105,AGAINST,test,Abortion
11106,NONE,test,Abortion
11107,FAVOR,test,Abortion
11108,NONE,test,Abortion
11109,FAVOR,test,Abortion
11110,AGAINST,test,Abortion
11111,NONE,test,Abortion
11112,FAVOR,test,Abortion
11113,NONE,test,Abortion
11114,AGAINST,test,Abortion
11115,FAVOR,test,Abortion
11116,NONE,test,Abortion
11117,FAVOR,test,Abortion
11118,FAVOR,test,Abortion
11119,FAVOR,test,Abortion
11120,NONE,test,Abortion
11121,FAVOR,test,Abortion
11122,AGAINST,test,Abortion
11123,FAVOR,test,Abortion
11124,FAVOR,test,Abortion
11125,FAVOR,test,Abortion
11126,FAVOR,test,Abortion
11127,FAVOR,test,Abortion
11128,FAVOR,test,Abortion
11129,FAVOR,test,Abortion
11130,FAVOR,test,Abortion
11131,FAVOR,test,Abortion
11132,FAVOR,test,Abortion
11133,AGAINST,test,Abortion
11134,NONE,test,Abortion
11135,AGAINST,test,Abortion
11136,AGAINST,test,Abortion
11137,AGAINST,test,Abortion
11138,NONE,test,Abortion
11139,AGAINST,test,Abortion
11140,FAVOR,test,Abortion
11141,AGAINST,test,Abortion
11142,AGAINST,test,Abortion
11143,NONE,test,Abortion
11144,AGAINST,test,Abortion
11145,AGAINST,test,Abortion
11146,NONE,test,Abortion
11147,AGAINST,test,Abortion
11148,FAVOR,test,Abortion
11149,AGAINST,test,Abortion
11150,AGAINST,test,Abortion
11151,FAVOR,test,Abortion
11152,FAVOR,test,Abortion
11153,NONE,test,Abortion
11154,FAVOR,test,Abortion
11155,FAVOR,test,Abortion
11156,AGAINST,test,Abortion
11157,NONE,test,Abortion
11158,FAVOR,test,Abortion
11159,AGAINST,test,Abortion
11160,AGAINST,test,Abortion
11161,FAVOR,test,Abortion
11162,FAVOR,test,Abortion
11163,AGAINST,test,Abortion
11164,AGAINST,test,Abortion
11165,AGAINST,test,Abortion
11166,NONE,test,Abortion
11167,FAVOR,test,Abortion
11168,FAVOR,test,Abortion
11169,AGAINST,test,Abortion
11170,AGAINST,test,Abortion
11171,AGAINST,test,Abortion
11172,FAVOR,test,Abortion
11173,AGAINST,test,Abortion
11174,AGAINST,test,Abortion
11175,FAVOR,test,Abortion
11176,NONE,test,Abortion
11177,AGAINST,test,Abortion
11178,AGAINST,test,Abortion
11179,NONE,test,Abortion
11180,AGAINST,test,Abortion
11181,AGAINST,test,Abortion
11182,NONE,test,Abortion
11183,NONE,test,Abortion
11184,AGAINST,test,Abortion
11185,NONE,test,Abortion
11186,AGAINST,test,Abortion
11187,AGAINST,test,Abortion
11188,NONE,test,Abortion
11189,FAVOR,test,Abortion
11190,AGAINST,test,Abortion
11191,AGAINST,test,Abortion
11192,NONE,test,Abortion
11193,AGAINST,test,Abortion
11194,AGAINST,test,Abortion
11195,NONE,test,Abortion
11196,AGAINST,test,Abortion
11197,AGAINST,test,Abortion
11198,AGAINST,test,Abortion
11199,AGAINST,test,Abortion
11200,AGAINST,test,Abortion
11201,AGAINST,test,Abortion
11202,AGAINST,test,Abortion
11203,AGAINST,test,Abortion
11204,AGAINST,test,Abortion
11205,AGAINST,test,Abortion
11206,AGAINST,test,Abortion
11207,AGAINST,test,Abortion
11208,AGAINST,test,Abortion
11209,AGAINST,test,Abortion
11210,AGAINST,test,Abortion
11211,AGAINST,test,Abortion
11212,AGAINST,test,Abortion
11213,AGAINST,test,Abortion
11214,AGAINST,test,Abortion
11215,AGAINST,test,Abortion
11216,AGAINST,test,Abortion
11217,AGAINST,test,Abortion
11218,AGAINST,test,Abortion
11219,AGAINST,test,Abortion
11220,AGAINST,test,Abortion
11221,AGAINST,test,Abortion
11222,AGAINST,test,Abortion
11223,AGAINST,test,Abortion
11224,AGAINST,test,Abortion
11225,AGAINST,test,Abortion
11226,AGAINST,test,Abortion
11227,NONE,test,Abortion
11228,FAVOR,test,Abortion
11229,AGAINST,test,Abortion
11230,FAVOR,test,Abortion
11231,AGAINST,test,Abortion
11232,NONE,test,Abortion
11233,NONE,test,Abortion
11234,FAVOR,test,Abortion
11235,FAVOR,test,Abortion
11236,AGAINST,test,Abortion
11237,NONE,test,Abortion
11238,FAVOR,test,Abortion
11239,NONE,test,Abortion
11240,AGAINST,test,Abortion
11241,NONE,test,Abortion
11242,NONE,test,Abortion
11243,AGAINST,test,Abortion
11244,AGAINST,test,Abortion
11245,NONE,test,Abortion
11246,AGAINST,test,Abortion
11247,AGAINST,test,Abortion
11248,AGAINST,test,Abortion
11249,AGAINST,test,Abortion
